Date Last Modified,Institution Code,Collection Code,Catalog Number,Record URL,Scientific Name,Basis of record,Citation,Kingdom,Phylum,Class,Order,Family,Genus,species,Year Identified,Month Identified,Day Identified,Year Collected,Month Collected,Day Collected,Time of Day,Locality,Longitude,Latitude,Sex,Notes,Length (m),Marked Individual,Location ID,Submitter Email Address
1/22/2017,WILDME,RhincodonTypus,dd9f141a-329b-47ab-876d-3299a7011f6c,http://www.whaleshark.org/encounters/encounter.jsp?number=dd9f141a-329b-47ab-876d-3299a7011f6c,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,4,19,2012,4,19,,Red Sea,,,male,,,R-134,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,d51fe57f-bbf1-44bf-afed-ebe1942bc200,http://www.whaleshark.org/encounters/encounter.jsp?number=d51fe57f-bbf1-44bf-afed-ebe1942bc200,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,4,19,2012,4,19,,Red Sea,,,,,,R-135,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,b1b05e0b-e89b-4577-8ad2-051df83a6ad0,http://www.whaleshark.org/encounters/encounter.jsp?number=b1b05e0b-e89b-4577-8ad2-051df83a6ad0,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,4,19,2012,4,19,,Red Sea,,,female,,,R-188,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
3/21/2017,WILDME,RhincodonTypus,52ad1bc2-cf56-441a-8821-bb3290876de5,http://www.whaleshark.org/encounters/encounter.jsp?number=52ad1bc2-cf56-441a-8821-bb3290876de5,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,4,19,2012,4,19,,Red Sea,,,female,,,R-200,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,4b0b8d81-674a-4249-9bc1-91b4ff5854b6,http://www.whaleshark.org/encounters/encounter.jsp?number=4b0b8d81-674a-4249-9bc1-91b4ff5854b6,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,3,29,2012,3,29,,Red Sea,,,male,,,R-132,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,e602497d-9b9d-4ff1-adcc-d86b0607d6ed,http://www.whaleshark.org/encounters/encounter.jsp?number=e602497d-9b9d-4ff1-adcc-d86b0607d6ed,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,3,23,2012,3,23,,Red Sea,,,female,,,R-089,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,a546e432-148e-4d36-9efd-da0cd83eea3f,http://www.whaleshark.org/encounters/encounter.jsp?number=a546e432-148e-4d36-9efd-da0cd83eea3f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,3,16,2012,3,16,,Red Sea,,,female,,,R-089,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
3/21/2017,WILDME,RhincodonTypus,f3cdeb97-a7b4-492c-b316-596a8ff4f184,http://www.whaleshark.org/encounters/encounter.jsp?number=f3cdeb97-a7b4-492c-b316-596a8ff4f184,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,3,16,2012,3,16,,Red Sea,,,male,,,R-196,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
3/21/2017,WILDME,RhincodonTypus,b2b33a98-1ed9-47e2-a5c2-0da55bb5b28a,http://www.whaleshark.org/encounters/encounter.jsp?number=b2b33a98-1ed9-47e2-a5c2-0da55bb5b28a,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,3,16,2012,3,16,,Red Sea,,,male,,,R-198,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/31/2017,WILDME,RhincodonTypus,0d1be72e-a57c-4d55-a842-f0458d048910,http://www.whaleshark.org/encounters/encounter.jsp?number=0d1be72e-a57c-4d55-a842-f0458d048910,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,3,16,2012,3,16,,Red Sea,,,female,,,R-191,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
3/21/2017,WILDME,RhincodonTypus,006ea042-74ac-4427-ab75-e11110a4f69d,http://www.whaleshark.org/encounters/encounter.jsp?number=006ea042-74ac-4427-ab75-e11110a4f69d,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,27,2011,4,27,,Shib Habil,,,,,,R-195,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
2/18/2017,WILDME,RhincodonTypus,b44ef749-ce13-40fe-8553-e434330f1285,http://www.whaleshark.org/encounters/encounter.jsp?number=b44ef749-ce13-40fe-8553-e434330f1285,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,27,2011,4,27,0:00,,,,female,,,R-194,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,2571bf78-f273-4fac-a684-6bd7d49e878c,http://www.whaleshark.org/encounters/encounter.jsp?number=2571bf78-f273-4fac-a684-6bd7d49e878c,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,27,2011,4,27,,Shib Habil,,,,,,R-092,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,e7d527ba-a387-45fd-883d-d8bc4828dd11,http://www.whaleshark.org/encounters/encounter.jsp?number=e7d527ba-a387-45fd-883d-d8bc4828dd11,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,26,2011,4,26,,Shib Habil,,,female,,,R-092,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
2/18/2017,WILDME,RhincodonTypus,e1ec216e-829b-48b7-9ac6-7266ddb22778,http://www.whaleshark.org/encounters/encounter.jsp?number=e1ec216e-829b-48b7-9ac6-7266ddb22778,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,26,2011,4,26,,,,,female,,,R-193,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
2/20/2017,WILDME,RhincodonTypus,70745dcc-0f50-4459-a1a6-ce87fe3a4da7,http://www.whaleshark.org/encounters/encounter.jsp?number=70745dcc-0f50-4459-a1a6-ce87fe3a4da7,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,22,2011,4,22,,Shib Habil,,,male,,,R-037,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,a58db5eb-b469-41c3-b073-c70f5617a4c4,http://www.whaleshark.org/encounters/encounter.jsp?number=a58db5eb-b469-41c3-b073-c70f5617a4c4,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,22,2011,4,22,,Shib Habil,,,female,,,R-092,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,b379962f-ab96-4953-8175-6fb2bdf46364,http://www.whaleshark.org/encounters/encounter.jsp?number=b379962f-ab96-4953-8175-6fb2bdf46364,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,21,2011,4,21,,Shib Habil,,,female,,,R-183,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,b2d014cf-3c3d-41fe-83e9-65b4e1066600,http://www.whaleshark.org/encounters/encounter.jsp?number=b2d014cf-3c3d-41fe-83e9-65b4e1066600,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,20,2011,4,20,,Shib Habil,,,female,,,R-092,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
2/20/2017,WILDME,RhincodonTypus,41c111b2-0447-45b1-8b6d-bf122cbf8f1d,http://www.whaleshark.org/encounters/encounter.jsp?number=41c111b2-0447-45b1-8b6d-bf122cbf8f1d,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,20,2011,4,20,,Shib Habil,,,male,,,R-197,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/20/2017,WILDME,RhincodonTypus,5505dd97-da5f-40da-8d96-c9d237b3447b,http://www.whaleshark.org/encounters/encounter.jsp?number=5505dd97-da5f-40da-8d96-c9d237b3447b,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,20,2011,4,20,,Shib Habil,,,male,,,R-036,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,0aa16129-ae61-4f43-8a95-2975923a2b14,http://www.whaleshark.org/encounters/encounter.jsp?number=0aa16129-ae61-4f43-8a95-2975923a2b14,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,20,2011,4,20,,Shib Habil,,,female,,,R-182,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,fce10f22-337d-4373-b49e-d192049e5cee,http://www.whaleshark.org/encounters/encounter.jsp?number=fce10f22-337d-4373-b49e-d192049e5cee,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,20,2011,4,20,,Shib Habil,,,female,,,R-129,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/20/2017,WILDME,RhincodonTypus,f17c5e9f-4036-4786-8167-c4729d6bc9a9,http://www.whaleshark.org/encounters/encounter.jsp?number=f17c5e9f-4036-4786-8167-c4729d6bc9a9,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,17,2011,4,17,,Shib Habil,,,male,,,R-036,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,ab1c5b0a-b9c8-449b-993d-d21f5a2b853f,http://www.whaleshark.org/encounters/encounter.jsp?number=ab1c5b0a-b9c8-449b-993d-d21f5a2b853f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,17,2011,4,17,0:00,,,,male,,,R-184,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
4/4/2017,WILDME,RhincodonTypus,ddb627f1-750c-4726-877b-758dd53bbf69,http://www.whaleshark.org/encounters/encounter.jsp?number=ddb627f1-750c-4726-877b-758dd53bbf69,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,17,2011,4,17,18:03,Shib Habil,,,female,,,R-199,RedSea-ShibHabil,royale.hardenstine@kaust.edu.sa
8/3/2016,WILDME,RhincodonTypus,8597343c-6330-487f-977d-d4e5d4abd7a0,http://www.whaleshark.org/encounters/encounter.jsp?number=8597343c-6330-487f-977d-d4e5d4abd7a0,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,16,2011,4,16,,Shib Habil,,,female,,,R-058,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/17/2017,WILDME,RhincodonTypus,1b777157-a8b2-4f64-9d0d-ff6f55f088f5,http://www.whaleshark.org/encounters/encounter.jsp?number=1b777157-a8b2-4f64-9d0d-ff6f55f088f5,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,15,2011,4,15,,Shib Habil,,,male,,,R-098,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,01a24c66-e02f-46ff-bf82-6cd11417a47a,http://www.whaleshark.org/encounters/encounter.jsp?number=01a24c66-e02f-46ff-bf82-6cd11417a47a,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,15,2011,4,15,,Shib Habil,,,male,,,R-102,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
2/6/2016,WILDME,RhincodonTypus,a6ecafa8-74b4-464c-9ab2-6439b1e45aa3,http://www.whaleshark.org/encounters/encounter.jsp?number=a6ecafa8-74b4-464c-9ab2-6439b1e45aa3,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,15,2011,4,15,,Shib Habil,,,,,,,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,07ed47cd-41b5-41ac-8579-76798bdb1a6c,http://www.whaleshark.org/encounters/encounter.jsp?number=07ed47cd-41b5-41ac-8579-76798bdb1a6c,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,15,2011,4,15,,Shib Habil,,,male,,,R-184,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/27/2017,WILDME,RhincodonTypus,94f8ca4f-44fa-4ff2-955a-b36dd6ea7b2e,http://www.whaleshark.org/encounters/encounter.jsp?number=94f8ca4f-44fa-4ff2-955a-b36dd6ea7b2e,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,15,2011,4,15,,Shib Habil,,,male,,,R-070,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
3/26/2017,WILDME,RhincodonTypus,623f485e-1ada-4cb9-99b2-795489dd72a3,http://www.whaleshark.org/encounters/encounter.jsp?number=623f485e-1ada-4cb9-99b2-795489dd72a3,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,14,2011,4,14,16:57,Shib Habil,,,female,,,,RedSea-ShibHabil,royale.hardenstine@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,84b9ce90-e6cf-47ae-b854-6be9fbacd11a,http://www.whaleshark.org/encounters/encounter.jsp?number=84b9ce90-e6cf-47ae-b854-6be9fbacd11a,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,14,2011,4,14,,Shib Habil,,,female,,,R-186,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/14/2017,WILDME,RhincodonTypus,7fbaeccd-a29b-4321-b70e-d2365b7307fa,http://www.whaleshark.org/encounters/encounter.jsp?number=7fbaeccd-a29b-4321-b70e-d2365b7307fa,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,14,2011,4,14,,Shib Habil,,,male,,,R-098,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,2332b1c2-da06-4358-b67e-720c408ad154,http://www.whaleshark.org/encounters/encounter.jsp?number=2332b1c2-da06-4358-b67e-720c408ad154,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,14,2011,4,14,,Shib Habil,,,,,,R-187,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,7f425d09-04e7-4c6a-bd3c-ccbe4e6a1d7f,http://www.whaleshark.org/encounters/encounter.jsp?number=7f425d09-04e7-4c6a-bd3c-ccbe4e6a1d7f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,14,2011,4,14,,Shib Habil,,,male,,,R-185,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/30/2017,WILDME,RhincodonTypus,83cdf6d5-6b67-406d-bdec-a1d4314e7202,http://www.whaleshark.org/encounters/encounter.jsp?number=83cdf6d5-6b67-406d-bdec-a1d4314e7202,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,13,2011,4,13,,Shib Habil,,,,,,R-098,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,3e23eec6-6012-4ec2-a02a-3ad281c93b1a,http://www.whaleshark.org/encounters/encounter.jsp?number=3e23eec6-6012-4ec2-a02a-3ad281c93b1a,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,13,2011,4,13,,Shib Habil,,,male,,,R-184,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
2/18/2017,WILDME,RhincodonTypus,2768a6af-204c-4094-9ce2-ccb8bbaeecbb,http://www.whaleshark.org/encounters/encounter.jsp?number=2768a6af-204c-4094-9ce2-ccb8bbaeecbb,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,5,2011,4,5,,Shib Habil,,,male,,,R-070,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,67c00264-b964-4015-9218-55a0373af1fe,http://www.whaleshark.org/encounters/encounter.jsp?number=67c00264-b964-4015-9218-55a0373af1fe,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,5,2011,4,5,,Shib Habil,,,male,,,R-037,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
2/18/2017,WILDME,RhincodonTypus,bde0342b-1ffe-4026-a0e7-06e03cdf28e2,http://www.whaleshark.org/encounters/encounter.jsp?number=bde0342b-1ffe-4026-a0e7-06e03cdf28e2,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,4,5,2011,4,5,,Shib Habil,,,female,tags allowed for match,,R-084,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/27/2017,WILDME,RhincodonTypus,af69c584-9072-4538-882a-de4ec43d896f,http://www.whaleshark.org/encounters/encounter.jsp?number=af69c584-9072-4538-882a-de4ec43d896f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2011,3,30,2011,3,30,,Shib Habil,,,male,,,R-070,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,7b039feb-886d-485c-94af-feb0ef55ace2,http://www.whaleshark.org/encounters/encounter.jsp?number=7b039feb-886d-485c-94af-feb0ef55ace2,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,12,2010,5,12,,Shib Habil,,,female,,,R-042,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,9c5b8f0f-9b8e-4cdf-aaf6-f31b52ffd7a1,http://www.whaleshark.org/encounters/encounter.jsp?number=9c5b8f0f-9b8e-4cdf-aaf6-f31b52ffd7a1,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,12,2010,5,12,,Shib Habil,,,male,,,R-090,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/27/2017,WILDME,RhincodonTypus,861dcc8b-de2b-43b8-ae37-159b8874ed67,http://www.whaleshark.org/encounters/encounter.jsp?number=861dcc8b-de2b-43b8-ae37-159b8874ed67,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,12,2010,5,12,,Shib Habil,,,male,,,R-099,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/27/2017,WILDME,RhincodonTypus,2fd0db66-9773-4420-886c-d967c59818b6,http://www.whaleshark.org/encounters/encounter.jsp?number=2fd0db66-9773-4420-886c-d967c59818b6,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,7,2010,5,7,0:00,Shib Habil,,,female,,,R-096,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/27/2017,WILDME,RhincodonTypus,7c77d8bc-2f31-4b81-98f6-c471421029f7,http://www.whaleshark.org/encounters/encounter.jsp?number=7c77d8bc-2f31-4b81-98f6-c471421029f7,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,7,2010,5,7,,Shib Habil,,,female,,,R-035,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/14/2017,WILDME,RhincodonTypus,9dbe32dd-5262-4393-af5d-c44329030b49,http://www.whaleshark.org/encounters/encounter.jsp?number=9dbe32dd-5262-4393-af5d-c44329030b49,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,7,2010,5,7,,Shib Habil,,,female,,,R-093,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,b1ddff76-34cc-42bd-8c35-21a1bd384d6a,http://www.whaleshark.org/encounters/encounter.jsp?number=b1ddff76-34cc-42bd-8c35-21a1bd384d6a,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,5,2010,5,5,,Shib Habil,,,female,,,R-042,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,fbf3ab93-cf01-4a5d-8b64-c97460d0aa6f,http://www.whaleshark.org/encounters/encounter.jsp?number=fbf3ab93-cf01-4a5d-8b64-c97460d0aa6f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,4,2010,5,4,,Shib Habil,,,female,,,R-035,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/14/2017,WILDME,RhincodonTypus,2e148d71-ef42-4e58-bfd0-c7a6cbc24907,http://www.whaleshark.org/encounters/encounter.jsp?number=2e148d71-ef42-4e58-bfd0-c7a6cbc24907,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,4,2010,5,4,,Shib Habil,,,female,,,R-095,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/14/2017,WILDME,RhincodonTypus,f483df6b-ed1a-4788-98c9-7af41c5d0ddd,http://www.whaleshark.org/encounters/encounter.jsp?number=f483df6b-ed1a-4788-98c9-7af41c5d0ddd,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,1,2010,5,1,,Shib Habil,,,male,,,R-099,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
