Date Last Modified,Institution Code,Collection Code,Catalog Number,Record URL,Scientific Name,Basis of record,Citation,Kingdom,Phylum,Class,Order,Family,Genus,species,Year Identified,Month Identified,Day Identified,Year Collected,Month Collected,Day Collected,Time of Day,Locality,Longitude,Latitude,Sex,Notes,Length (m),Marked Individual,Location ID,Submitter Email Address
1/24/2017,WILDME,RhincodonTypus,53e142eb-0a81-45ce-8090-def47c7e3d43,http://www.whaleshark.org/encounters/encounter.jsp?number=53e142eb-0a81-45ce-8090-def47c7e3d43,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,21,2010,3,21,,Shib Habil,,,female,,,R-079,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/27/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012151321,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,14,2010,5,14,12:15,Shi'b Habil,40.1204,19.9249,,,,R-178,RedSea,michael.berumen@kaust.edu.sa
1/27/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012151124,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,12,2010,5,12,8:00,Shi'b Habil,40.2207,20.1054,male,,,R-086,RedSea,michael.berumen@kaust.edu.sa
1/14/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012151016,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,11,2010,5,11,13:30,Shi'b Habil,40.2252,20.0974,male,,,R-099,RedSea,michael.berumen@kaust.edu.sa
5/8/2012,WILDME,RhincodonTypus,3520121594,http://www.whaleshark.org/encounters/encounter.jsp?number=3520121594,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,11,2010,5,11,6:15,Shi'b Habil,40.2239,20.1025,female,,,R-039,RedSea,michael.berumen@kaust.edu.sa
5/17/2012,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012143426,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,4,2010,5,4,7:45,Shi'b Habil,40.2102,20.1312,female,,,R-042,RedSea,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,35201215731,http://www.whaleshark.org/encounters/encounter.jsp?number=35201215731,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,4,2010,5,4,5:00,Shi'b Habil,40.2032,20.1357,male,,,R-090,RedSea,michael.berumen@kaust.edu.sa
5/8/2012,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012144839,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,4,2010,5,4,9:15,Shi'b Habil,40.2288,20.0928,male,,,R-037,RedSea,michael.berumen@kaust.edu.sa
1/27/2017,WILDME,RhincodonTypus,35201214466,http://www.whaleshark.org/encounters/encounter.jsp?number=35201214466,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,5,4,2010,5,4,8:30,Shi'b Habil,40.2152,20.1171,male,,,R-177,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,35201215452,http://www.whaleshark.org/encounters/encounter.jsp?number=35201215452,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,30,2010,4,30,6:00,Shi'b Habil,40.2286,20.0933,female,,,R-176,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,35201215352,http://www.whaleshark.org/encounters/encounter.jsp?number=35201215352,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,28,2010,4,28,5:45,Shi'b Habil,40.2034,20.1306,male,,,R-175,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,35201215142,http://www.whaleshark.org/encounters/encounter.jsp?number=35201215142,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,27,2010,4,27,7:00,Shi'b Habil,40.2166,20.1108,female,,,R-100,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012145822,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,22,2010,4,22,8:45,Shi'b Habil,40.2122,20.1306,male,,,R-173,RedSea,michael.berumen@kaust.edu.sa
5/7/2012,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012145347,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,22,2010,4,22,8:15,Shi'b Habil,40.2086,20.1297,male,,,R-034,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012145521,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,22,2010,4,22,8:15,Shi'b Habil,40.2115,20.1316,male,,,R-124,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012145636,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,22,2010,4,22,8:30,Shi'b Habil,40.2119,20.1315,male,,,R-174,RedSea,michael.berumen@kaust.edu.sa
6/17/2015,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012145152,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,16,2010,4,16,11:00,Shi'b Habil,40.2105,20.12268,female,,,R-058,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012143648,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,16,2010,4,16,8:00,Shi'b Habil,40.214,20.119,female,,,R-171,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012143910,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,16,2010,4,16,8:45,Shi'b Habil,40.2137,20.1189,,,,R-168,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012144340,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,16,2010,4,16,9:15,Shi'b Habil,40.2082,20.128,female,,,R-172,RedSea,michael.berumen@kaust.edu.sa
4/17/2017,WILDME,RhincodonTypus,35201215041,http://www.whaleshark.org/encounters/encounter.jsp?number=35201215041,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,16,2010,4,16,18:20,Shi'b Habil,40.2226,20.1053,female,,,R-038,RedSea,michael.berumen@kaust.edu.sa
5/5/2012,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012144213,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,16,2010,4,16,9:00,Shi'b Habil,40.2106,20.1234,male,,,R-030,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012143258,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,15,2010,4,15,14:45,Shi'b Habil,40.2221,20.1166,male,,,R-169,RedSea,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012143539,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,15,2010,4,15,18:15,Shi'b Habil,40.2114,20.1323,female,,,R-092,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012143111,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,15,2010,4,15,11:30,Shi'b Habil,40.2294,20.1223,female,,,R-020,RedSea,michael.berumen@kaust.edu.sa
1/26/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012142926,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,15,2010,4,15,10:00,Shi'b Habil,40.2083,20.1296,male,,,R-170,RedSea,michael.berumen@kaust.edu.sa
5/7/2012,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012142132,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,12,2010,4,12,16:15,Shi'b Habil,40.2118,20.129,male,,,R-036,RedSea,michael.berumen@kaust.edu.sa
1/24/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012142634,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,12,2010,4,12,17:00,Shi'b Habil,40.211,20.1207,male,,,R-167,RedSea,michael.berumen@kaust.edu.sa
5/13/2012,WILDME,RhincodonTypus,35201214282,http://www.whaleshark.org/encounters/encounter.jsp?number=35201214282,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,12,2010,4,12,17:00,Shi'b Habil,40.2271,20.0989,female,,,R-041,RedSea,michael.berumen@kaust.edu.sa
5/7/2012,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012141944,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,4,2010,4,4,17:15,Shi'b Habil,40.2165,20.1285,,,,R-033,RedSea,michael.berumen@kaust.edu.sa
5/6/2012,WILDME,RhincodonTypus,35201214958,http://www.whaleshark.org/encounters/encounter.jsp?number=35201214958,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,4,4,2010,4,4,14:15,Shi'b Habil,40.002033,19.873466,,,,R-032,RedSea,michael.berumen@kaust.edu.sa
5/7/2012,WILDME,RhincodonTypus,35201214520,http://www.whaleshark.org/encounters/encounter.jsp?number=35201214520,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,29,2010,3,29,,Shi'b Habil,40.22365,20.1217833,female,,,R-035,RedSea,michael.berumen@kaust.edu.sa
5/6/2012,WILDME,RhincodonTypus,35201214626,http://www.whaleshark.org/encounters/encounter.jsp?number=35201214626,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,29,2010,3,29,,Shi'b Habil,40.22365,20.1217833,,,,R-031,RedSea,michael.berumen@kaust.edu.sa
1/24/2017,WILDME,RhincodonTypus,35201214350,http://www.whaleshark.org/encounters/encounter.jsp?number=35201214350,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,29,2010,3,29,16:45,Shi'b Habil,40.22365,20.1217833,,,,R-164,RedSea,michael.berumen@kaust.edu.sa
1/24/2017,WILDME,RhincodonTypus,35201214154,http://www.whaleshark.org/encounters/encounter.jsp?number=35201214154,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,29,2010,3,29,12:30,Shi'b Habil,40.22365,20.1217833,,,,R-163,RedSea,michael.berumen@kaust.edu.sa
1/24/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012135443,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,28,2010,3,28,9:00,Shi'b Habil,40.20665,20.12807,,,,R-162,RedSea,michael.berumen@kaust.edu.sa
1/24/2017,WILDME,RhincodonTypus,35201213595,http://www.whaleshark.org/encounters/encounter.jsp?number=35201213595,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,28,2010,3,28,9:30,Shi'b Habil,40.20707,20.1202,,,,R-165,RedSea,michael.berumen@kaust.edu.sa
1/24/2017,WILDME,RhincodonTypus,3.52012E+11,http://www.whaleshark.org/encounters/encounter.jsp?number=352012134938,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2010,3,27,2010,3,27,10:10,Shi'b Habil,40.20998,20.12745,,,,R-161,RedSea,michael.berumen@kaust.edu.sa
